Income,Age,Kidhome,Teenhome,marital_Single,marital_Divorced,marital_Widow,marital_Together,marital_Married,education_Basic,education_Graduation,education_Master,education_2n Cycle,education_PhD,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpOverall,MntWines,MntSweetProducts,MntFruits,MntMeatProducts,MntFishProducts,MntGoldProds,MntRegularProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_Days
38829.0,61,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,7,0,16,67,83,1,3,2,2,5,2243
35523.0,39,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,5,5,22,12,11,44,55,2,3,0,3,7,2428
79146.0,53,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245,43,16,223,21,16,532,548,2,8,1,8,6,2225
78285.0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,647,67,107,391,175,40,1347,1387,1,6,4,10,3,2403
31626.0,42,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,39,1,1,9,2,34,18,52,1,2,1,2,7,2574
75127.0,68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,17,35,305,46,227,379,606,1,2,11,5,1,2197
48726.0,65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,138,0,3,38,4,59,124,183,3,3,2,4,6,2587
74985.0,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,587,0,51,898,247,86,1697,1783,1,3,6,7,2,2815
67430.0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,595,133,97,291,127,121,1122,1243,1,11,5,12,6,2821
46891.0,55,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,15,12,23,29,61,61,122,1,2,1,4,4,2460
62058.0,64,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,301,0,7,74,10,58,334,392,4,6,1,7,6,2558
72063.0,41,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,180,32,32,348,76,90,578,668,2,5,2,12,2,2520
78939.0,69,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,794,0,115,243,150,205,1097,1302,1,8,5,6,3,2358
42720.0,55,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,392,26,5,91,28,112,430,542,8,7,3,7,8,2590
33622.0,48,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39,4,1,22,3,12,57,69,3,2,0,4,7,2601
6835.0,63,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107,2,2,12,2,12,113,125,0,0,0,1,20,2727
41452.0,67,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,16,16,1,1,0,2,7,2639
40760.0,55,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0,0,17,0,6,81,87,2,2,1,3,6,2462
74250.0,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680,0,11,392,75,0,1158,1158,1,2,11,4,1,2313
51124.0,65,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,1,11,0,4,35,39,2,1,0,3,3,2352
72258.0,49,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,522,120,0,522,227,134,1257,1391,2,6,9,5,2,2449
71466.0,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,412,182,12,546,78,0,1230,1230,1,4,4,10,1,2244
36283.0,44,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,8,5,19,24,2,1,0,3,4,2235
20587.0,50,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,4,9,7,16,1,1,1,2,7,2208
30467.0,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,8,2,5,14,19,1,1,0,2,7,2261
31590.0,48,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,15,6,3,32,35,1,1,0,3,8,2535
20425.0,34,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,16,12,5,3,17,23,40,2,2,0,3,7,2767
17144.0,60,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,2,2,19,0,6,35,41,5,3,0,4,7,2293
42564.0,52,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,324,18,48,186,39,198,417,615,6,6,8,4,7,2702
43783.0,42,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,327,4,9,125,25,139,351,490,6,7,1,8,7,2190
40780.0,44,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229,3,27,71,13,34,309,343,4,7,1,5,9,2818
62847.0,75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,521,76,168,706,80,61,1490,1551,1,3,6,4,2,2689
82017.0,63,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,3,184,23,23,446,30,23,683,706,1,5,4,7,2,2758
16813.0,70,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,8,11,12,13,24,37,1,2,0,3,7,2504
51267.0,42,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,183,2,2,64,7,12,246,258,4,3,3,5,4,2402
46524.0,59,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,14,19,35,26,52,73,125,2,1,1,5,3,2609
45183.0,58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,219,9,3,60,12,12,291,303,1,4,1,7,7,2684
70421.0,66,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,479,14,28,136,75,35,697,732,3,10,3,7,6,2160
60161.0,55,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,584,8,44,212,46,177,717,894,3,11,4,8,8,2773
73926.0,47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,627,91,91,597,159,15,1550,1565,1,6,5,12,3,2643
19329.0,52,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,2,1,16,12,5,50,55,3,4,0,3,8,2356
61872.0,50,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,330,27,5,159,36,16,541,557,4,4,4,9,4,2357
46984.0,64,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1,1,10,2,8,25,33,1,1,0,3,5,2619
34838.0,69,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,14,23,29,29,47,76,123,3,2,1,4,6,2685
82716.0,76,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,606,148,148,228,15,22,1123,1145,1,6,8,13,2,2395
48192.0,62,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,3,1039,58,43,204,153,29,1468,1497,3,2,8,12,8,2608
49681.0,44,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,411,0,0,26,0,21,416,437,6,7,1,7,7,2396
56850.0,49,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,7,1,19,2,0,63,63,1,1,1,3,2,2257
55267.0,63,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,161,3,28,136,32,45,315,360,4,3,4,6,3,2410
59666.0,48,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,623,17,53,178,23,133,761,894,7,3,2,8,8,2623
72504.0,48,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,604,161,26,470,123,94,1290,1384,2,5,9,6,2,2608
26872.0,39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,16,10,8,3,32,8,40,1,1,1,2,6,2415
21359.0,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,2,17,6,10,28,38,2,2,0,3,8,2594
73170.0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184,30,174,256,50,32,662,694,1,5,4,6,2,2188
52750.0,65,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,393,69,0,239,90,69,722,791,6,5,7,9,4,2669
91820.0,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,410,161,73,747,76,30,1437,1467,0,5,5,12,1,2377
65968.0,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,376,4,9,83,19,4,487,491,2,5,4,7,3,2207
30772.0,44,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,2,4,2,4,12,16,1,1,0,2,6,2268
22507.0,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,157,0,226,51,68,434,502,3,10,2,4,9,2741
65685.0,48,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,642,7,14,49,0,57,655,712,1,9,2,9,5,2251
25804.0,42,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,7,9,13,12,31,43,2,2,0,3,8,2460
76412.0,40,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,840,71,53,804,23,17,1774,1791,1,5,4,8,3,2579
22063.0,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,11,10,13,3,11,33,44,2,2,0,3,7,2484
57091.0,59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,464,0,5,64,7,37,503,540,1,7,3,7,5,2173
22419.0,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,21,3,47,19,42,78,120,1,3,2,2,8,2596
87771.0,61,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,4,1492,57,38,287,50,33,1891,1924,1,5,10,4,6,2562
78353.0,61,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,752,153,122,476,39,34,1508,1542,1,10,2,11,8,2598
93404.0,66,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,1279,0,15,287,20,15,1586,1601,3,3,4,7,5,2577
37859.0,58,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,1,1,8,2,2,32,34,2,1,0,3,8,2692
80995.0,62,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860,56,28,409,73,56,1370,1426,1,8,9,4,4,2573
16529.0,36,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,13,1,20,21,1,1,0,3,6,2279
55412.0,44,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,5,28,11,8,47,55,1,2,0,3,5,2378
48789.0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,351,5,16,156,7,145,390,535,1,6,4,7,6,2816
56575.0,53,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,421,16,5,90,0,10,522,532,3,7,3,7,5,2579
25130.0,40,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,18,5,7,0,18,14,32,2,2,0,3,7,2429
35441.0,53,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,1,1,9,2,1,37,38,2,1,0,3,8,2659
71391.0,64,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,336,123,123,274,46,141,761,902,5,6,5,12,3,2616
49494.0,48,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191,6,9,97,0,82,221,303,2,6,1,5,7,2589
81702.0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,563,31,50,774,28,187,1259,1446,1,7,7,12,3,2803
45889.0,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,0,6,0,8,30,38,1,1,0,3,6,2521
56628.0,43,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,479,17,5,82,7,171,419,590,2,7,6,5,5,2259
34026.0,70,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,8,6,15,12,17,42,59,3,2,1,3,5,2487
40049.0,46,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91,44,65,52,10,28,234,262,3,3,2,6,5,2736
34176.0,32,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,7,24,19,20,49,69,4,3,0,4,6,2207
19419.0,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,14,28,16,7,56,63,4,4,0,3,9,2755
82504.0,60,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,362,35,50,431,134,54,958,1012,1,3,6,7,1,2496
81205.0,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,3,724,55,74,929,97,130,1749,1879,1,5,6,7,2,2326
61618.0,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,605,45,91,399,0,205,935,1140,2,3,6,8,3,2797
55284.0,64,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,547,7,7,140,0,63,638,701,3,7,5,8,5,2711
49980.0,57,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104,9,1,54,13,14,167,181,2,3,1,5,5,2408
15072.0,40,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,10,2,15,0,18,17,35,4,3,1,3,5,2574
49166.0,46,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,224,0,2,25,7,110,148,258,2,5,3,3,6,2540
65324.0,66,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,384,32,0,102,21,5,534,539,3,6,2,9,4,2328
82347.0,63,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,556,133,54,845,202,63,1727,1790,1,7,7,10,3,2759
30843.0,54,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,24,0,0,2,0,9,17,26,2,1,1,2,5,2193
46374.0,46,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,2,408,0,0,21,0,17,412,429,3,7,1,7,8,2263
60474.0,41,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265,9,199,303,234,170,840,1010,7,10,2,12,7,2613
38576.0,47,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,7,0,0,41,41,1,1,0,3,7,2276
55357.0,35,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,374,25,64,116,84,64,599,663,3,6,2,11,5,2654
37758.0,54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,2,10,0,1,38,39,2,1,0,3,8,2792
85710.0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,600,30,20,350,29,33,996,1029,1,6,9,10,2,2579
23228.0,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,2,18,6,0,40,40,2,2,0,3,8,2313
44602.0,51,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167,0,2,89,0,34,224,258,6,6,1,4,8,2293
7500.0,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,10,1,0,0,3,6,2695
38683.0,31,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,41,35,69,84,66,209,275,6,4,1,6,7,2792
49514.0,45,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,13,39,78,58,93,183,276,2,6,1,4,7,2353
57906.0,47,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,243,3,11,119,10,15,371,386,3,4,2,8,4,2542
43456.0,54,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275,7,11,68,25,7,379,386,3,5,1,8,5,2619
19485.0,34,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,10,1,1,0,2,7,2437
53172.0,42,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121,20,62,90,68,125,236,361,3,2,3,8,3,2578
30545.0,41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,12,15,19,12,45,57,2,2,0,3,7,2779
70123.0,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1308,0,0,396,23,0,1727,1727,1,5,7,4,3,2433
62450.0,61,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,515,66,47,267,62,38,919,957,2,5,5,4,3,2333
21675.0,44,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,17,4,37,41,3,4,0,3,7,2177
42395.0,39,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,15,13,57,24,25,132,157,4,3,1,4,7,2245
61346.0,42,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,562,16,58,168,43,142,705,847,1,5,7,10,3,2425
80812.0,67,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,3,769,143,22,500,210,33,1611,1644,1,4,8,5,2,2444
42835.0,49,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379,9,4,93,12,98,399,497,7,6,6,4,6,2523
39922.0,37,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,1,12,59,19,36,84,120,2,3,0,4,8,2659
86424.0,64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,387,45,68,569,89,68,1090,1158,1,6,9,12,1,2244
17117.0,42,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,18,23,38,30,7,114,121,4,3,1,3,9,2687
24762.0,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,6,15,10,12,3,40,6,46,3,3,1,2,8,2298
35797.0,45,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1,1,14,4,21,26,47,2,2,0,3,8,2780
36627.0,45,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,0,1,14,15,1,0,0,3,5,2500
51111.0,39,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,5,0,19,6,3,49,52,2,2,0,3,6,2169
86857.0,48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,899,102,102,838,133,40,2034,2074,1,5,6,10,2,2814
82072.0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,889,92,55,685,168,129,1760,1889,1,3,2,13,1,2521
46231.0,67,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189,5,2,55,0,12,239,251,4,6,1,4,9,2739
42243.0,61,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,5,45,50,2,2,0,3,7,2359
51195.0,58,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230,24,14,156,82,58,448,506,8,9,2,5,8,2613
68092.0,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,852,36,60,207,78,48,1185,1233,2,2,6,10,5,2354
31814.0,47,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,35,1,3,20,4,20,43,63,2,2,0,3,9,2664
51390.0,55,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,205,2,20,47,23,56,241,297,6,5,2,5,5,2818
76630.0,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,255,56,31,446,40,175,653,828,1,3,10,11,1,2325
26868.0,29,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,2,10,12,1,1,0,2,7,2219
48948.0,77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,437,49,8,206,160,42,818,860,2,7,10,5,6,2672
55260.0,48,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,825,0,8,53,11,242,655,897,2,8,10,5,6,2723
64090.0,64,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,316,51,58,161,76,135,527,662,1,6,9,4,5,2485
78331.0,62,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,756,169,138,354,160,61,1516,1577,2,10,6,7,4,2316
37087.0,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,194,0,55,134,15,3,395,398,3,4,2,8,6,2481
21846.0,34,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,10,17,18,6,26,32,58,4,4,0,3,8,2409
81320.0,62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,183,103,33,493,59,57,814,871,1,4,3,10,2,2667
54137.0,50,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171,1,0,11,0,20,163,183,2,4,1,4,6,2476
66825.0,53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,243,40,101,405,29,40,778,818,1,4,5,6,2,2509
57100.0,47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181,3,21,69,39,96,217,313,1,3,3,6,3,2366
58917.0,51,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151,7,7,89,0,28,226,254,5,4,1,6,5,2621
85072.0,43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,494,11,92,391,194,241,941,1182,1,3,4,10,0,2240
86429.0,59,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,464,18,28,873,29,37,1375,1412,0,7,4,7,2,2379
45684.0,49,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,10,7,14,21,1,1,0,2,7,2368
47889.0,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,5,0,29,0,4,59,63,1,2,0,3,5,2335
45921.0,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,102,3,9,49,24,12,175,187,1,2,1,6,4,2270
78420.0,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,604,28,28,674,91,28,1397,1425,1,3,10,8,1,2524
75114.0,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,571,60,12,523,63,24,1205,1229,1,3,10,5,2,2393
52278.0,57,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,953,0,0,71,0,174,850,1024,6,10,5,10,8,2679
35641.0,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,63,9,3,67,8,28,122,150,2,3,1,4,7,2509
95529.0,26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,770,27,29,890,250,24,1942,1966,1,7,3,7,3,2732
62820.0,66,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,398,61,61,265,138,53,870,923,1,3,4,6,1,2573
73113.0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,741,9,19,154,50,28,945,973,1,3,4,7,2,2344
84169.0,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,1478,19,19,403,0,0,1919,1919,1,7,6,6,3,2485
42607.0,66,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156,32,29,56,30,47,256,303,2,3,2,7,3,2383
74637.0,66,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,960,0,64,464,146,16,1618,1634,1,6,9,9,3,2566
46015.0,65,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,38,0,0,2,0,6,34,40,1,1,0,3,7,2236
72354.0,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,315,12,26,473,220,182,864,1046,1,2,10,6,1,2597
39858.0,51,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,7,20,25,2,26,43,69,1,2,0,4,6,2680
34469.0,72,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,5,6,20,0,12,38,50,3,1,1,4,4,2215
83033.0,34,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,812,149,99,431,237,33,1695,1728,1,11,4,10,5,2201
24401.0,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,24,28,217,10,115,237,352,3,6,1,6,8,2826
77583.0,42,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,372,12,23,384,250,108,933,1041,1,4,5,9,2,2298
74116.0,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,871,55,111,704,145,166,1720,1886,1,4,4,10,2,2340
74293.0,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375,91,152,335,93,81,965,1046,1,5,4,6,2,2215
68397.0,44,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,760,13,80,466,17,80,1256,1336,1,6,9,5,3,2383
79632.0,46,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,471,21,0,510,99,12,1089,1101,1,6,4,9,2,2241
46107.0,31,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,9,9,27,16,33,59,92,1,1,1,4,3,2298
64950.0,69,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,819,0,0,72,12,63,840,903,2,11,2,10,7,2845
25443.0,31,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,3,8,7,18,25,1,1,0,3,8,2713
75127.0,68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203,17,35,305,46,227,379,606,1,2,11,5,1,2197
32892.0,49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,1,0,15,2,2,42,44,2,3,0,3,8,2194
71796.0,49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354,75,21,311,167,32,896,928,1,9,3,4,4,2407
67536.0,50,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1253,71,0,447,23,35,1759,1794,3,11,5,11,8,2562
